,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
70,Sergio Álvarez,ESP,MF,Sporting Gijón,es La Liga,24.0,1992.0,33.4,9.0,0.0,0.0,82.0,46.0,0.0,20.0,69.0,84.0,0.0,1.0,0.0
71,Sergio Álvarez,ESP,GK,Celta Vigo,es La Liga,29.0,1986.0,26.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
72,Víctor Álvarez,ESP,DF,Espanyol,es La Liga,23.0,1993.0,2.3,2.0,0.0,0.0,4.0,3.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0
73,Yeray Álvarez,ESP,DF,Athletic Club,es La Liga,21.0,1995.0,25.2,3.0,0.0,0.0,53.0,28.0,1.0,8.0,99.0,47.0,1.0,0.0,0.0
74,Bruno Alves,PRT,DF,Cagliari,it Serie A,34.0,1981.0,36.0,5.0,1.0,0.0,44.0,15.0,2.0,9.0,70.0,21.0,0.0,1.0,0.0
75,Dani Alves,BRA,"DF,MF",Juventus,it Serie A,33.0,1983.0,15.1,5.0,0.0,0.0,27.0,21.0,3.0,71.0,31.0,31.0,0.0,0.0,0.0
76,Diego Alves,BRA,GK,Valencia,es La Liga,31.0,1985.0,33.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
78,Ibrahim Amadou,FRA,MF,Lille,fr Ligue 1,23.0,1993.0,32.8,4.0,0.0,0.0,39.0,21.0,0.0,8.0,60.0,58.0,0.0,0.0,0.0
79,Morgan Amalfitano,FRA,MF,Rennes,fr Ligue 1,31.0,1985.0,4.5,0.0,0.0,0.0,7.0,4.0,0.0,29.0,7.0,4.0,0.0,0.0,0.0
80,Morgan Amalfitano,FRA,"MF,FW",Lille,fr Ligue 1,31.0,1985.0,8.1,0.0,0.0,0.0,10.0,9.0,0.0,27.0,8.0,5.0,0.0,0.0,0.0
81,Romain Amalfitano,FRA,MF,Dijon,fr Ligue 1,26.0,1989.0,15.8,2.0,0.0,0.0,18.0,17.0,1.0,21.0,37.0,30.0,0.0,0.0,0.0
82,Daniel Amartey,GHA,MF,Leicester City,eng Premier League,21.0,1994.0,18.6,3.0,0.0,0.0,28.0,9.0,0.0,3.0,27.0,29.0,0.0,0.0,0.0
83,Jordi Amat,ESP,DF,Swansea City,eng Premier League,24.0,1992.0,15.7,5.0,0.0,0.0,26.0,5.0,0.0,0.0,31.0,23.0,0.0,2.0,0.0
84,Kelvin Amian,FRA,DF,Toulouse,fr Ligue 1,18.0,1998.0,19.7,1.0,0.0,0.0,16.0,10.0,1.0,45.0,26.0,36.0,0.0,1.0,0.0
85,Nadiem Amiri,DEU,"MF,FW",Hoffenheim,de Bundesliga,19.0,1996.0,22.1,2.0,0.0,0.0,43.0,47.0,5.0,24.0,36.0,22.0,0.0,0.0,0.0
86,Fernando Amorebieta,VEN,DF,Sporting Gijón,es La Liga,31.0,1985.0,24.6,17.0,0.0,0.0,49.0,22.0,3.0,8.0,70.0,28.0,0.0,2.0,0.0
87,Nordin Amrabat,MAR,"MF,FW",Watford,eng Premier League,29.0,1987.0,23.2,4.0,0.0,0.0,47.0,36.0,2.0,129.0,27.0,35.0,0.0,1.0,0.0
88,Jon Ander Serantes,ESP,GK,Leganés,es La Liga,26.0,1989.0,12.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,Felipe Anderson,BRA,"FW,MF",Lazio,it Serie A,23.0,1993.0,32.3,5.0,0.0,0.0,46.0,49.0,3.0,153.0,53.0,79.0,2.0,0.0,0.0
90,Florin Andone,ROU,FW,La Coruña,es La Liga,23.0,1993.0,32.1,6.0,0.0,0.0,92.0,37.0,34.0,22.0,4.0,18.0,2.0,0.0,0.0
91,Benjamin André,FRA,MF,Rennes,fr Ligue 1,25.0,1990.0,35.7,6.0,0.0,0.0,58.0,63.0,2.0,18.0,72.0,85.0,0.0,2.0,0.0
92,Marco Andreolli,ITA,DF,Inter,it Serie A,30.0,1986.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
93,Yoann Andreu,FRA,DF,Angers,fr Ligue 1,27.0,1989.0,15.2,3.0,0.0,0.0,11.0,13.0,2.0,41.0,33.0,19.0,0.0,0.0,0.0
94,Victorien Angban,CIV,MF,Granada,es La Liga,19.0,1996.0,7.6,4.0,0.0,0.0,14.0,4.0,0.0,3.0,17.0,19.0,0.0,0.0,0.0
95,Miguel Ángel Guerrero,ESP,FW,Leganés,es La Liga,26.0,1990.0,23.8,3.0,0.0,0.0,66.0,28.0,19.0,5.0,8.0,10.0,1.0,0.0,0.0
96,José Ángel,ESP,DF,Villarreal,es La Liga,26.0,1989.0,7.0,2.0,0.0,0.0,7.0,4.0,0.0,28.0,16.0,19.0,0.0,0.0,0.0
97,Miguel Ángel Moyá,ESP,GK,Atlético Madrid,es La Liga,32.0,1984.0,8.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Gabriele Angella,ITA,"DF,MF",Udinese,it Serie A,27.0,1989.0,11.3,3.0,0.0,0.0,11.0,8.0,1.0,3.0,25.0,13.0,0.0,0.0,1.0
99,Benjamin Angoua,CIV,DF,Guingamp,fr Ligue 1,29.0,1986.0,6.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0
100,Victor Anichebe,NGA,"FW,MF",Sunderland,eng Premier League,28.0,1988.0,13.5,2.0,0.0,0.0,25.0,33.0,7.0,38.0,9.0,8.0,0.0,0.0,0.0
101,Cristian Ansaldi,ARG,DF,Inter,it Serie A,29.0,1986.0,16.7,9.0,2.0,1.0,34.0,23.0,0.0,94.0,34.0,31.0,0.0,0.0,0.0
102,Luca Antei,ITA,DF,Sassuolo,it Serie A,24.0,1992.0,12.4,4.0,0.0,0.0,15.0,7.0,0.0,2.0,30.0,32.0,0.0,2.0,0.0
104,Luca Antonelli,ITA,DF,Milan,it Serie A,29.0,1987.0,3.4,1.0,0.0,0.0,7.0,8.0,2.0,9.0,7.0,11.0,0.0,0.0,0.0
105,Michail Antonio,JAM,"MF,FW",West Ham,eng Premier League,26.0,1990.0,27.0,5.0,2.0,1.0,30.0,49.0,18.0,94.0,28.0,28.0,1.0,1.0,0.0
106,José Antonio Reyes,ESP,"MF,FW",Espanyol,es La Liga,32.0,1983.0,9.7,1.0,0.0,0.0,14.0,29.0,2.0,48.0,6.0,10.0,0.0,0.0,0.0
107,Ikechi Anya,SYC,"FW,MF",Watford,eng Premier League,28.0,1988.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Siniša Anđelković,SVN,DF,Palermo,it Serie A,30.0,1986.0,20.4,3.0,0.0,0.0,13.0,17.0,1.0,0.0,54.0,16.0,0.0,0.0,0.0
109,Dennis Aogo,DEU,"MF,DF",Schalke 04,de Bundesliga,29.0,1987.0,3.2,1.0,0.0,0.0,5.0,2.0,0.0,11.0,7.0,5.0,0.0,0.0,0.0
110,Houssem Aouar,FRA,FW,Lyon,fr Ligue 1,18.0,1998.0,1.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
111,Carlos Apna Embaló,GNB,"FW,MF",Palermo,it Serie A,21.0,1994.0,6.9,0.0,0.0,0.0,11.0,20.0,2.0,10.0,5.0,11.0,0.0,0.0,0.0
112,Alberto Aquilani,ITA,"MF,FW",Pescara,it Serie A,32.0,1984.0,6.1,2.0,2.0,1.0,9.0,8.0,0.0,28.0,10.0,10.0,0.0,0.0,0.0
113,Alberto Aquilani,ITA,MF,Sassuolo,it Serie A,32.0,1984.0,13.7,3.0,0.0,0.0,26.0,15.0,0.0,5.0,21.0,15.0,0.0,1.0,0.0
114,Mauro Arambarri,URY,MF,Bordeaux,fr Ligue 1,20.0,1995.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
115,Mattia Aramu,ITA,FW,Torino,it Serie A,21.0,1995.0,0.5,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
116,Charles Aránguiz,CHL,MF,Leverkusen,de Bundesliga,27.0,1989.0,20.2,8.0,2.0,1.0,36.0,40.0,0.0,15.0,71.0,33.0,1.0,0.0,0.0
117,Sergio Araujo,ARG,FW,Las Palmas,es La Liga,24.0,1992.0,5.9,2.0,0.0,0.0,11.0,6.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0
118,Álvaro Arbeloa,ESP,DF,West Ham,eng Premier League,33.0,1983.0,2.9,3.0,0.0,0.0,5.0,3.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0
119,Anaitz Arbilla,ESP,DF,Eibar,es La Liga,29.0,1987.0,17.5,5.0,0.0,0.0,15.0,11.0,0.0,57.0,51.0,34.0,0.0,0.0,0.0
120,Markel Areitio,ESP,GK,Eibar,es La Liga,19.0,1996.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Alphonse Areola,FRA,GK,Paris S-G,fr Ligue 1,23.0,1993.0,14.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
122,Scott Arfield,CAN,MF,Burnley,eng Premier League,27.0,1988.0,23.4,3.0,0.0,0.0,37.0,18.0,3.0,71.0,34.0,27.0,1.0,0.0,0.0
123,Fernando Aristeguieta,VEN,FW,Nantes,fr Ligue 1,24.0,1992.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
124,Sylvain Armand,FRA,DF,Rennes,fr Ligue 1,35.0,1980.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
125,Pablo Armero,COL,DF,Udinese,it Serie A,29.0,1986.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0
126,Marko Arnautović,AUT,"MF,FW",Stoke City,eng Premier League,27.0,1989.0,30.2,9.0,1.0,0.0,40.0,31.0,33.0,112.0,29.0,27.0,0.0,0.0,0.0
127,Maximilian Arnold,DEU,MF,Wolfsburg,de Bundesliga,22.0,1994.0,26.9,9.0,0.0,0.0,51.0,88.0,1.0,52.0,52.0,30.0,0.0,0.0,0.0
128,Alejandro Arribas,ESP,DF,La Coruña,es La Liga,27.0,1989.0,21.2,7.0,0.0,0.0,26.0,23.0,0.0,1.0,36.0,33.0,0.0,0.0,0.0
130,Kepa Arrizabalaga,ESP,GK,Athletic Club,es La Liga,21.0,1994.0,22.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
131,Harry Arter,IRL,MF,Bournemouth,eng Premier League,26.0,1989.0,32.9,12.0,2.0,1.0,37.0,46.0,0.0,22.0,50.0,66.0,0.0,0.0,0.0
132,Aythami Artiles,ESP,DF,Las Palmas,es La Liga,30.0,1986.0,9.3,5.0,1.0,1.0,16.0,5.0,0.0,0.0,20.0,7.0,0.0,0.0,1.0
133,Kwadwo Asamoah,GHA,"DF,MF",Juventus,it Serie A,27.0,1988.0,16.4,2.0,0.0,0.0,13.0,36.0,3.0,26.0,24.0,24.0,0.0,0.0,0.0
134,Sergio Asenjo,ESP,GK,Villarreal,es La Liga,27.0,1989.0,23.4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
135,Marco Asensio,ESP,"FW,MF",Real Madrid,es La Liga,20.0,1996.0,12.0,0.0,0.0,0.0,15.0,15.0,5.0,28.0,11.0,22.0,0.0,0.0,0.0
136,Joel Asoro,SWE,FW,Sunderland,eng Premier League,17.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Iago Aspas,ESP,"FW,MF",Celta Vigo,es La Liga,28.0,1987.0,25.7,9.0,1.0,1.0,25.0,71.0,12.0,25.0,12.0,16.0,2.0,0.0,0.0
138,Benoît Assou-Ekotto,CMR,DF,Metz,fr Ligue 1,32.0,1984.0,16.4,1.0,3.0,1.0,17.0,20.0,2.0,38.0,46.0,14.0,0.0,1.0,0.0
139,Davide Astori,ITA,DF,Fiorentina,it Serie A,29.0,1987.0,33.0,12.0,2.0,1.0,35.0,32.0,1.0,40.0,82.0,36.0,0.0,0.0,0.0
140,Barış Atik,DEU,"FW,MF",Hoffenheim,de Bundesliga,21.0,1995.0,0.8,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
141,Omer Atzili,ISR,MF,Granada,es La Liga,23.0,1993.0,3.5,0.0,0.0,0.0,5.0,7.0,1.0,14.0,3.0,4.0,1.0,0.0,0.0
142,Pierre-Emerick Aubameyang,GAB,FW,Dortmund,de Bundesliga,27.0,1989.0,30.9,3.0,0.0,0.0,22.0,21.0,30.0,25.0,11.0,11.0,0.0,0.0,0.0
143,Emil Audero,ITA,GK,Juventus,it Serie A,19.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Jean-Kévin Augustin,FRA,FW,Paris S-G,fr Ligue 1,19.0,1997.0,2.2,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
145,Serge Aurier,CIV,DF,Paris S-G,fr Ligue 1,23.0,1992.0,20.3,4.0,2.0,1.0,19.0,19.0,6.0,110.0,36.0,33.0,1.0,1.0,1.0
146,Charlie Austin,GBR,FW,Southampton,eng Premier League,27.0,1989.0,10.4,1.0,0.0,0.0,14.0,22.0,8.0,9.0,4.0,12.0,0.0,0.0,0.0
147,Donis Avdijaj,XK,MF,Schalke 04,de Bundesliga,19.0,1996.0,3.3,1.0,0.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0
148,Danilo Avelar,BRA,DF,Torino,it Serie A,27.0,1989.0,2.9,1.0,0.0,0.0,3.0,2.0,0.0,22.0,5.0,11.0,0.0,0.0,0.0
149,Daniel Ayala,ESP,DF,Middlesbrough,eng Premier League,25.0,1990.0,10.2,3.0,0.0,0.0,15.0,3.0,1.0,6.0,27.0,8.0,0.0,0.0,0.0
150,André Ayew,GHA,"MF,FW",West Ham,eng Premier League,26.0,1989.0,16.0,1.0,0.0,0.0,13.0,27.0,6.0,7.0,11.0,12.0,0.0,0.0,0.0
151,Jordan Ayew,GHA,"FW,MF",Swansea City,eng Premier League,24.0,1991.0,9.6,1.0,0.0,0.0,18.0,22.0,6.0,19.0,8.0,12.0,0.0,0.0,0.0
152,César Azpilicueta,ESP,DF,Chelsea,eng Premier League,26.0,1989.0,38.0,4.0,0.0,0.0,28.0,24.0,2.0,43.0,71.0,66.0,1.0,0.0,0.0
153,Florian Baak,DEU,DF,Hertha BSC,de Bundesliga,17.0,1999.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Ludovic Baal,GUF,"DF,MF",Rennes,fr Ligue 1,30.0,1986.0,32.0,3.0,1.0,0.0,32.0,19.0,4.0,69.0,50.0,70.0,1.0,0.0,0.0
156,Mame Baba Thiam,SEN,FW,Empoli,it Serie A,23.0,1992.0,9.7,1.0,0.0,0.0,23.0,13.0,8.0,15.0,2.0,8.0,0.0,0.0,0.0
157,Khouma Babacar,SEN,FW,Fiorentina,it Serie A,23.0,1993.0,14.7,0.0,0.0,0.0,27.0,9.0,12.0,9.0,2.0,5.0,2.0,0.0,0.0
158,Ryan Babel,NLD,"MF,FW",La Coruña,es La Liga,29.0,1986.0,6.2,3.0,0.0,0.0,14.0,5.0,5.0,11.0,7.0,6.0,0.0,0.0,0.0
159,Jean-Sylvain Babin,MTQ,DF,Sporting Gijón,es La Liga,29.0,1986.0,19.0,2.0,0.0,0.0,10.0,12.0,4.0,0.0,24.0,14.0,0.0,0.0,0.0
160,Carlos Bacca,COL,FW,Milan,it Serie A,29.0,1986.0,23.5,3.0,0.0,0.0,36.0,22.0,32.0,7.0,1.0,7.0,1.0,0.0,0.0
161,Milan Badelj,HRV,MF,Fiorentina,it Serie A,27.0,1989.0,27.9,9.0,0.0,0.0,44.0,28.0,0.0,24.0,74.0,47.0,1.0,0.0,0.0
162,Loic Badiashile,FRA,GK,Monaco,fr Ligue 1,18.0,1998.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Tobias Badila,COG,DF,Nancy,fr Ligue 1,23.0,1993.0,25.0,7.0,0.0,0.0,30.0,17.0,3.0,38.0,64.0,57.0,0.0,0.0,1.0
164,Holger Badstuber,DEU,DF,Bayern Munich,de Bundesliga,27.0,1989.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Holger Badstuber,DEU,DF,Schalke 04,de Bundesliga,27.0,1989.0,9.6,1.0,0.0,0.0,9.0,4.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0
166,Dylan Bahamboula,COG,FW,Dijon,fr Ligue 1,21.0,1995.0,5.8,1.0,0.0,0.0,8.0,4.0,2.0,13.0,3.0,2.0,0.0,0.0,0.0
167,Jean-Christophe Bahebeck,FRA,FW,Pescara,it Serie A,23.0,1993.0,9.1,0.0,0.0,0.0,17.0,15.0,10.0,10.0,4.0,9.0,1.0,0.0,0.0
168,Farès Bahlouli,FRA,MF,Lille,fr Ligue 1,21.0,1995.0,1.1,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
169,Nabil Bahoui,SWE,MF,Hamburger SV,de Bundesliga,25.0,1991.0,0.7,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
170,Daniel Baier,DEU,MF,Augsburg,de Bundesliga,32.0,1984.0,26.6,5.0,0.0,0.0,38.0,55.0,2.0,38.0,106.0,52.0,0.0,0.0,0.0
171,Leon Bailey,JAM,"FW,MF",Leverkusen,de Bundesliga,18.0,1997.0,1.6,1.0,0.0,0.0,2.0,4.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0
172,Eric Bailly,CIV,DF,Manchester Utd,eng Premier League,22.0,1994.0,22.9,4.0,0.0,0.0,28.0,26.0,0.0,2.0,66.0,43.0,0.0,1.0,0.0
173,Leighton Baines,GBR,"DF,MF",Everton,eng Premier League,31.0,1984.0,31.3,4.0,0.0,0.0,35.0,31.0,0.0,114.0,42.0,49.0,0.0,0.0,0.0
174,Cédric Bakambu,COD,FW,Villarreal,es La Liga,25.0,1991.0,17.4,5.0,0.0,0.0,42.0,28.0,17.0,6.0,3.0,9.0,0.0,0.0,0.0
175,Tiemoué Bakayoko,FRA,MF,Monaco,fr Ligue 1,21.0,1994.0,24.7,2.0,1.0,0.0,56.0,53.0,0.0,5.0,58.0,56.0,0.0,1.0,0.0
176,Zakaria Bakkali,BEL,FW,Valencia,es La Liga,20.0,1996.0,3.2,2.0,0.0,0.0,5.0,12.0,1.0,16.0,2.0,3.0,1.0,0.0,0.0
177,Keita Baldé,SEN,FW,Lazio,it Serie A,21.0,1995.0,21.4,5.0,2.0,1.0,22.0,53.0,19.0,65.0,5.0,11.0,2.0,1.0,0.0
178,Gareth Bale,GB-WLS,FW,Real Madrid,es La Liga,27.0,1989.0,15.8,3.0,1.0,0.0,11.0,16.0,14.0,66.0,17.0,13.0,0.0,0.0,0.0
179,Mikel Balenziaga,ESP,DF,Athletic Club,es La Liga,28.0,1988.0,31.6,3.0,1.0,0.0,20.0,27.0,1.0,101.0,37.0,59.0,0.0,0.0,0.0
180,Andrija Balić,HRV,"MF,FW",Udinese,it Serie A,18.0,1997.0,2.7,1.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0
182,Iván Balliu,ALB,DF,Metz,fr Ligue 1,24.0,1992.0,25.9,4.0,0.0,0.0,27.0,31.0,1.0,90.0,63.0,41.0,0.0,0.0,1.0
183,Florent Balmont,FRA,MF,Dijon,fr Ligue 1,36.0,1980.0,19.0,7.0,0.0,0.0,23.0,38.0,1.0,29.0,15.0,33.0,0.0,1.0,0.0
184,Norbert Balogh,HUN,"MF,FW",Palermo,it Serie A,20.0,1996.0,5.9,2.0,2.0,1.0,10.0,8.0,3.0,0.0,3.0,10.0,1.0,0.0,0.0
185,Leon Balogun,NGA,DF,Mainz 05,de Bundesliga,28.0,1988.0,11.4,3.0,0.0,0.0,12.0,14.0,0.0,2.0,45.0,17.0,0.0,0.0,0.0
186,Mario Balotelli,ITA,FW,Nice,fr Ligue 1,25.0,1990.0,19.3,6.0,4.0,1.0,57.0,66.0,20.0,6.0,9.0,6.0,1.0,0.0,0.0
187,Abdoulaye Bamba,CIV,DF,Angers,fr Ligue 1,26.0,1990.0,6.6,2.0,0.0,0.0,6.0,2.0,0.0,16.0,12.0,8.0,0.0,0.0,1.0
188,Jonathan Bamba,FRA,FW,Angers,fr Ligue 1,20.0,1996.0,9.3,0.0,0.0,0.0,8.0,21.0,1.0,18.0,6.0,11.0,0.0,0.0,0.0
189,Patrick Bamford,GBR,FW,Middlesbrough,eng Premier League,22.0,1993.0,3.2,1.0,0.0,0.0,8.0,9.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0
190,Patrick Bamford,GBR,"FW,MF",Burnley,eng Premier League,22.0,1993.0,0.4,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Yacine Bammou,MAR,"FW,MF",Nantes,fr Ligue 1,24.0,1991.0,19.8,7.0,0.0,0.0,35.0,11.0,18.0,52.0,15.0,29.0,0.0,0.0,0.0
192,Éver Banega,ARG,MF,Inter,it Serie A,28.0,1988.0,17.3,3.0,2.0,1.0,20.0,23.0,1.0,129.0,15.0,30.0,0.0,0.0,0.0
193,Patrick Banggaard,DNK,DF,Darmstadt 98,de Bundesliga,22.0,1994.0,9.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0
194,Léo Baptistão,BRA,"FW,MF",Espanyol,es La Liga,23.0,1992.0,15.8,1.0,0.0,0.0,21.0,42.0,3.0,21.0,12.0,16.0,0.0,0.0,0.0
195,Federico Barba,ITA,DF,Empoli,it Serie A,22.0,1993.0,9.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0
196,Andrea Barberis,ITA,MF,Crotone,it Serie A,22.0,1993.0,22.9,3.0,0.0,0.0,41.0,15.0,0.0,54.0,36.0,39.0,0.0,1.0,0.0
197,Gabriel Barbosa,BRA,"FW,MF",Inter,it Serie A,19.0,1996.0,1.3,3.0,0.0,0.0,2.0,3.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0
198,Phil Bardsley,SYC,DF,Stoke City,eng Premier League,31.0,1985.0,13.0,5.0,2.0,1.0,25.0,16.0,0.0,28.0,30.0,27.0,0.0,1.0,0.0
199,Nicolò Barella,ITA,MF,Cagliari,it Serie A,19.0,1997.0,21.2,10.0,2.0,1.0,44.0,49.0,0.0,44.0,28.0,46.0,0.0,1.0,0.0
200,Philipp Bargfrede,DEU,MF,Werder Bremen,de Bundesliga,27.0,1989.0,5.1,3.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,8.0,0.0,1.0,0.0
201,Kike Barja,ESP,MF,Osasuna,es La Liga,19.0,1997.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Ross Barkley,GBR,"MF,FW",Everton,eng Premier League,22.0,1993.0,32.2,5.0,0.0,0.0,49.0,38.0,8.0,114.0,13.0,26.0,0.0,0.0,0.0
203,Aymen Barkok,MAR,MF,Eint Frankfurt,de Bundesliga,18.0,1998.0,7.3,1.0,0.0,0.0,25.0,5.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0
204,Ashley Barnes,GBR,FW,Burnley,eng Premier League,26.0,1989.0,19.7,7.0,2.0,1.0,54.0,75.0,21.0,9.0,5.0,18.0,1.0,0.0,0.0
205,Antonio Barragán,ESP,DF,Middlesbrough,eng Premier League,29.0,1987.0,24.4,5.0,0.0,0.0,26.0,20.0,1.0,72.0,61.0,54.0,0.0,0.0,0.0
206,David Barral,ESP,FW,Granada,es La Liga,33.0,1983.0,3.5,1.0,0.0,0.0,12.0,7.0,1.0,9.0,8.0,6.0,0.0,0.0,0.0
208,Antonio Barreca,ITA,DF,Torino,it Serie A,21.0,1995.0,26.2,2.0,0.0,0.0,28.0,29.0,5.0,93.0,44.0,35.0,1.0,1.0,0.0
209,Édgar Barreto,PRY,MF,Sampdoria,it Serie A,32.0,1984.0,29.8,4.0,1.0,0.0,55.0,40.0,2.0,28.0,41.0,76.0,0.0,0.0,0.0
210,Diego Barrios,ESP,GK,Leganés,es La Liga,22.0,1994.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Modou Barrow,GMB,"MF,FW",Swansea City,eng Premier League,23.0,1992.0,12.7,1.0,0.0,0.0,13.0,36.0,10.0,59.0,6.0,18.0,0.0,0.0,0.0
212,Gareth Barry,GBR,MF,Everton,eng Premier League,35.0,1981.0,23.4,10.0,0.0,0.0,47.0,25.0,2.0,20.0,39.0,49.0,0.0,0.0,0.0
213,Fin Bartels,DEU,"FW,MF",Werder Bremen,de Bundesliga,29.0,1987.0,24.7,4.0,0.0,0.0,29.0,45.0,7.0,22.0,26.0,27.0,2.0,0.0,0.0
214,Maxime Barthelmé,FRA,"FW,MF",Lorient,fr Ligue 1,27.0,1988.0,3.6,1.0,0.0,0.0,5.0,6.0,0.0,23.0,6.0,5.0,0.0,0.0,0.0
215,Joey Barton,GBR,MF,Burnley,eng Premier League,33.0,1982.0,12.3,4.0,0.0,0.0,20.0,17.0,0.0,11.0,27.0,35.0,0.0,0.0,0.0
216,Marc Bartra,ESP,DF,Dortmund,de Bundesliga,25.0,1991.0,17.3,5.0,0.0,0.0,0.0,19.0,1.0,3.0,60.0,36.0,0.0,0.0,0.0
217,Andrea Barzagli,ITA,DF,Juventus,it Serie A,35.0,1981.0,17.0,2.0,0.0,0.0,9.0,12.0,0.0,3.0,32.0,15.0,0.0,0.0,0.0
218,Marko Baša,MNE,DF,Lille,fr Ligue 1,33.0,1982.0,21.7,0.0,0.0,0.0,15.0,26.0,1.0,1.0,45.0,15.0,0.0,0.0,0.0
219,Daniele Baselli,ITA,MF,Torino,it Serie A,24.0,1992.0,25.4,6.0,0.0,0.0,49.0,31.0,0.0,16.0,44.0,58.0,0.0,0.0,0.0
220,Nicolas Basin,FRA,DF,Metz,fr Ligue 1,18.0,1998.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
221,Amine Bassi,FRA,MF,Nancy,fr Ligue 1,18.0,1997.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
222,Dušan Basta,SRB,"DF,MF",Lazio,it Serie A,31.0,1984.0,23.6,2.0,0.0,0.0,19.0,20.0,3.0,52.0,31.0,27.0,0.0,0.0,0.0
223,Samuel Bastien,COD,"MF,FW",Chievo,it Serie A,19.0,1996.0,8.9,0.0,0.0,0.0,12.0,12.0,0.0,8.0,11.0,9.0,0.0,0.0,0.0
224,Borja Bastón,ESP,FW,Swansea City,eng Premier League,23.0,1992.0,6.2,0.0,0.0,0.0,4.0,9.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0
