,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2165,Manolo Reina,Mallorca,36.0,0,0,0,0,0,0,1,0.0,1,2,0,2,5,5,9,1
2166,Pepe Reina,Aston Villa,12.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1
2167,Pepe Reina,Milan,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1
2168,Jeff Reine-Adelaide,Angers,0.9,3,1,1,2,0,1,1,100.0,0,1,0,1,0,3,1,0
2169,Jeff Reine-Adelaide,Lyon,8.7,10,8,3,3,4,5,13,38.5,8,3,1,2,7,17,4,0
2170,Karim Rekik,Hertha BSC,14.0,16,10,10,6,0,3,6,50.0,3,23,15,8,18,34,44,0
2171,Alex Remiro,Real Sociedad,25.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,25,1
2172,Loic Remy,Lille,10.7,4,1,0,3,1,0,4,0.0,4,1,1,0,0,4,7,0
2173,Panagiotis Retsos,Leverkusen,1.3,6,3,4,2,0,1,4,25.0,3,2,0,2,2,8,2,0
2174,Marco Reus,Dortmund,16.6,26,16,5,11,10,3,19,15.8,16,17,2,15,9,35,11,0
2175,Elvis Rexhbecaj,Köln,6.9,16,12,9,5,2,5,13,38.5,8,7,0,7,3,19,4,0
2176,Gio Reyna,Dortmund,3.9,6,2,1,5,0,1,4,25.0,3,3,0,3,0,6,2,0
2177,Baptiste Reynet,Toulouse,22.6,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,12,0
2178,Nico Ribaudo,Espanyol,2.0,3,1,1,0,2,2,6,33.3,4,1,0,1,1,4,0,0
2179,Lucas Ribeiro,Hoffenheim,0.7,1,0,1,0,0,0,3,0.0,3,1,0,1,1,2,1,0
2180,Franck Ribery,Fiorentina,15.7,20,14,7,10,3,4,20,20.0,16,9,0,9,3,23,3,0
2181,Davide Riccardi,Lecce,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2182,Declan Rice,West Ham,38.0,116,60,64,48,4,47,98,48.0,51,41,9,32,77,193,55,0
2184,Chris Richards,Bayern Munich,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2185,Richarlison,Everton,34.1,70,47,28,28,14,27,56,48.2,29,34,4,30,12,82,42,0
2186,Marco Richter,Augsburg,25.3,21,16,7,9,5,14,51,27.5,37,15,0,15,24,45,17,0
2187,Diego Rico,Bournemouth,25.9,61,39,32,24,5,29,59,49.2,30,31,7,24,84,145,91,0
2188,Sergio Rico,Paris S-G,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2
2189,Jairo Riedewald,Crystal Palace,8.5,14,10,4,10,0,7,11,63.6,4,7,2,5,17,31,23,1
2190,Emiliano Rigoni,Sampdoria,4.8,5,4,2,1,2,3,10,30.0,7,5,1,4,3,8,1,0
2191,Tomas Rincon,Torino,30.0,56,25,23,25,8,23,65,35.4,42,20,3,17,36,92,62,0
2192,Luis Rioja,Alavés,18.2,18,12,11,6,1,8,25,32.0,17,21,0,21,16,34,6,0
2193,Renaud Ripart,Nîmes,22.5,39,23,17,20,2,18,46,39.1,28,17,2,15,12,51,37,0
2194,Rodrigo Riquelme,Atlético Madrid,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2195,Andrea Rispoli,Lecce,21.2,24,18,14,9,1,15,30,50.0,15,28,7,21,32,56,62,1
2196,Marcel Risse,Köln,1.5,3,2,3,0,0,1,1,100.0,0,1,0,1,1,4,1,0
2197,Mihailo Ristic,Montpellier,9.0,18,14,7,11,0,9,20,45.0,11,7,2,5,7,25,18,0
2198,Matt Ritchie,Newcastle Utd,14.6,22,15,9,10,3,3,15,20.0,12,20,5,15,14,36,31,1
2199,Marlon Ritter,Paderborn 07,4.8,7,5,5,2,0,4,9,44.4,5,7,0,7,8,15,3,0
2200,Cristian Rivera,Leganés,3.5,6,4,3,2,1,2,4,50.0,2,4,3,1,4,10,7,0
2201,Maxence Rivera,Saint-Étienne,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
2202,Rober,Levante,2.1,3,1,2,0,1,2,2,100.0,0,0,0,0,3,6,2,0
2203,Roberto,West Ham,7.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2
2204,Roberto,Alavés,8.8,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
2205,Sergi Roberto,Barcelona,26.0,35,22,16,11,8,15,25,60.0,10,12,3,9,33,68,36,0
2206,Patrick Roberts,Norwich City,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2207,Andrew Robertson,Liverpool,34.6,54,31,17,25,12,27,61,44.3,34,29,7,22,38,92,72,1
2208,Callum Robinson,Sheffield Utd,7.5,6,3,2,2,2,2,7,28.6,5,3,0,3,7,13,3,0
2210,Jack Robinson,Sheffield Utd,5.6,10,5,5,5,0,1,6,16.7,5,12,5,7,8,18,24,0
2211,Joel Robles,Betis,32.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,13,2
2212,Marc Roca,Espanyol,33.4,82,52,29,44,9,29,82,35.4,53,28,10,18,31,113,53,2
2213,Ruben Rochina,Levante,20.8,41,26,22,9,10,19,52,36.5,33,16,0,16,12,53,19,1
2214,Sebastian Rode,Eint Frankfurt,21.5,58,33,27,27,4,17,59,28.8,42,32,5,27,34,92,13,0
2215,Rodri,Manchester City,27.6,50,30,17,25,8,23,63,36.5,40,19,5,14,26,76,35,0
2216,Rodrigo,Valencia,20.9,10,6,4,5,1,2,23,8.7,21,9,1,8,9,19,13,0
2217,Kevin Rodrigues,Leganés,21.5,56,31,31,17,8,25,46,54.3,21,30,3,27,31,87,26,1
2218,Kevin Rodrigues,Real Sociedad,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2219,Angel Rodriguez,Getafe,15.6,14,8,2,8,4,2,18,11.1,16,10,1,9,3,17,10,0
2220,Oscar Rodriguez Arnaiz,Leganés,21.3,23,10,11,7,5,13,41,31.7,28,19,0,19,14,37,13,0
2221,Dani Rodriguez,Mallorca,33.8,59,32,24,28,7,18,61,29.5,43,35,3,32,38,97,27,1
2222,Guido Rodriguez,Betis,10.4,24,16,11,11,2,15,25,60.0,10,13,4,9,10,34,21,0
2223,James Rodriguez,Real Madrid,4.7,17,13,6,8,3,6,12,50.0,6,3,0,3,3,20,1,0
2224,Jay Rodriguez,Burnley,22.4,29,19,4,13,12,8,33,24.2,25,33,6,27,5,34,12,0
2225,Mario Rodriguez,Granada,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2226,Ricardo Rodriguez,Milan,4.3,6,1,2,2,2,2,6,33.3,4,3,2,1,5,11,17,0
2227,Rodrygo,Real Madrid,11.3,6,1,2,3,1,2,21,9.5,19,13,0,13,10,16,5,0
2228,Jack Rodwell,Sheffield Utd,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2229,Marko Rog,Cagliari,25.7,69,47,31,29,9,22,84,26.2,62,40,12,28,22,91,23,0
2230,Agustin Rogel,Toulouse,9.5,15,8,12,3,0,7,13,53.8,6,13,10,3,11,26,35,2
2231,Rogerio,Sassuolo,11.3,22,14,12,8,2,16,23,69.6,7,13,3,10,9,31,34,0
2232,Marcos Rojo,Manchester Utd,1.4,3,1,2,1,0,1,2,50.0,1,2,1,1,0,3,6,0
2233,Filippo Romagna,Sassuolo,16.4,7,6,2,5,0,5,6,83.3,1,24,17,7,10,17,69,0
2234,Alessio Romagnoli,Milan,34.3,46,25,28,15,3,16,27,59.3,11,32,18,14,56,102,157,1
2236,Alaixys Romao,Reims,19.8,46,29,31,14,1,17,57,29.8,40,12,3,9,26,72,38,3
2237,Cristian Romero,Genoa,28.6,52,35,36,12,4,12,41,29.3,29,59,33,26,75,127,116,2
2238,Luka Romero,Mallorca,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2239,Oriol Romeu,Southampton,20.7,55,35,23,30,2,27,75,36.0,48,35,13,22,34,89,32,0
2240,Romulo,Brescia,19.1,30,19,12,14,4,12,34,35.3,22,18,1,17,8,38,12,1
2241,Romulo,Genoa,0.2,2,1,1,1,0,0,0,0.0,0,0,0,0,0,2,1,0
2242,Cristiano Ronaldo,Juventus,32.4,14,10,3,3,8,4,20,20.0,16,10,3,7,6,20,21,1
2243,Facundo Roncaglia,Osasuna,14.2,24,20,12,10,2,11,20,55.0,9,18,3,15,22,46,46,0
2244,Valentin Rongier,Marseille,19.9,76,51,25,41,10,22,63,34.9,41,30,4,26,36,112,16,2
2245,Valentin Rongier,Nantes,3.0,5,4,0,2,3,3,5,60.0,2,4,0,4,2,7,0,0
2246,Marten de Roon,Atalanta,30.2,77,43,36,29,12,34,75,45.3,41,32,8,24,46,123,45,0
2247,Roberto Rosales,Leganés,20.8,42,23,23,17,2,19,43,44.2,24,17,4,13,30,72,48,0
2248,Antonio Rosati,Torino,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1
2249,Danny Rose,Tottenham,9.9,18,11,6,10,2,9,20,45.0,11,14,6,8,8,26,34,2
2250,Danny Rose,Newcastle Utd,9.6,21,12,11,8,2,12,21,57.1,9,11,4,7,10,31,14,1
2251,Luca Rossettini,Lecce,25.1,25,14,18,7,0,17,34,50.0,17,31,22,9,35,60,126,1
2252,Francesco Rossi,Atalanta,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2253,Jerome Roussillon,Wolfsburg,26.3,48,29,26,18,4,15,29,51.7,14,33,5,28,30,78,58,0
2254,Nolan Roux,Nîmes,6.5,5,2,1,3,1,1,3,33.3,2,2,0,2,4,9,5,0
2255,Nicolo Rovella,Genoa,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,0,0
2256,Amir Rrahmani,Hellas Verona,35.9,50,31,26,19,5,26,46,56.5,20,50,31,19,30,80,151,1
2257,Ruben,Osasuna,17.6,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,9,1
2258,Waldo Rubio,Valladolid,9.8,13,8,10,3,0,5,31,16.1,26,12,0,12,7,20,7,0
2259,Antonio Rudiger,Chelsea,19.0,28,18,19,7,2,16,25,64.0,9,15,9,6,16,44,59,1
2260,Sebastian Rudy,Hoffenheim,30.4,73,49,31,29,13,28,75,37.3,47,26,5,21,27,100,38,0
2262,Stephane Ruffier,Saint-Étienne,22.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,3
2263,Dion Ruffo Luci,Bologna,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2264,Daniele Rugani,Juventus,7.7,8,6,4,4,0,4,5,80.0,1,4,4,0,11,19,18,0
2265,Mario Rui,Napoli,21.8,31,17,12,12,7,11,29,37.9,18,24,5,19,21,52,43,0
2266,Aitor Ruibal,Leganés,13.6,27,17,14,11,2,16,39,41.0,23,18,1,17,8,35,11,0
2267,Fabian Ruiz Pena,Napoli,29.8,43,26,19,18,6,24,65,36.9,41,32,4,28,32,75,18,2
2268,Geronimo Rulli,Montpellier,25.0,3,1,3,0,0,3,4,75.0,1,1,0,1,2,5,9,1
2269,Lukas Rupp,Norwich City,7.7,15,9,7,5,3,5,17,29.4,12,11,0,11,15,30,4,0
2270,Lukas Rupp,Hoffenheim,3.8,9,4,3,5,1,3,6,50.0,3,5,0,5,5,14,3,0
2271,Mathew Ryan,Brighton,38.0,1,1,1,0,0,1,4,25.0,3,0,0,0,2,3,13,2
2272,Julian Ryerson,Union Berlin,4.1,7,5,2,1,4,3,6,50.0,3,5,3,2,5,12,9,0
2273,Frederik Ronnow,Eint Frankfurt,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
2274,Joao Victor Santos Sa,Wolfsburg,18.1,35,22,12,17,6,10,38,26.3,28,31,1,30,9,44,9,0
2275,Roli Pereira de Sa,Nantes,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2276,Youssouf Sabaly,Bordeaux,10.1,18,11,9,4,5,6,22,27.3,16,8,1,7,18,36,23,0
2277,Stefano Sabelli,Brescia,35.2,83,44,51,28,4,50,106,47.2,56,40,13,27,58,141,107,0
2278,Abdelhamid Sabiri,Paderborn 07,11.6,20,16,6,11,3,9,27,33.3,18,9,2,7,8,28,18,1
2279,Marcel Sabitzer,RB Leipzig,27.8,39,25,15,18,6,19,56,33.9,37,27,4,23,23,62,25,0
2280,Ihsan Sacko,Nice,1.6,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
2281,Alexis Saelemaekers,Milan,7.6,14,8,5,7,2,6,20,30.0,14,13,1,12,8,22,1,0
2282,Jorge Saenz,Celta Vigo,4.1,6,1,4,2,0,3,5,60.0,2,5,2,3,10,16,15,0
2283,Nuri Sahin,Werder Bremen,13.9,27,16,10,14,3,11,35,31.4,24,15,7,8,37,64,38,0
2284,Wesley Said,Toulouse,12.9,20,9,8,10,2,2,13,15.4,11,6,0,6,9,29,8,0
2285,Allan Saint-Maximin,Newcastle Utd,20.7,13,8,7,4,2,4,18,22.2,14,5,2,3,9,22,6,0
2286,Theo Sainte-Luce,Nîmes,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2288,Borja Sainz,Alavés,6.4,16,9,4,9,3,8,26,30.8,18,14,0,14,3,19,0,0
2289,Romain Saiss,Wolves,30.1,55,38,37,15,3,32,46,69.6,14,31,16,15,55,110,127,3
2290,Bukayo Saka,Arsenal,19.5,36,21,21,8,7,19,37,51.4,18,12,3,9,12,48,19,0
2291,Hiroki Sakai,Marseille,18.0,57,36,26,24,7,25,40,62.5,15,20,5,15,23,80,34,1
2292,Mamadou Sakho,Crystal Palace,10.3,7,5,5,1,1,2,5,40.0,3,12,5,7,20,27,46,2
2293,Jacopo Sala,SPAL,9.5,29,24,17,11,1,17,31,54.8,14,4,0,4,13,42,15,1
2294,Mohamed Salah,Liverpool,32.0,16,6,1,4,11,5,22,22.7,17,3,1,2,8,24,2,1
2295,Bartosz Salamon,SPAL,3.8,2,1,2,0,0,1,2,50.0,1,4,4,0,6,8,14,0
2296,Eddie Salcedo,Hellas Verona,7.6,3,1,2,0,1,0,5,0.0,5,4,0,4,1,4,2,0
2297,William Saliba,Saint-Étienne,11.0,19,9,15,3,1,5,10,50.0,5,13,4,9,21,40,36,1
2298,Yannis Salibur,Mallorca,0.9,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,1,0
2299,Romain Salin,Rennes,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
2300,Mohammed Salisu,Valladolid,30.3,41,24,28,13,0,21,34,61.8,13,32,26,6,35,76,158,3
2301,Roland Sallai,Freiburg,12.9,17,10,4,9,4,7,20,35.0,13,12,2,10,7,24,4,0
2302,Lazar Samardzic,Hertha BSC,0.4,4,4,2,2,0,1,4,25.0,3,2,1,1,0,4,0,0
2303,Diadie Samassekou,Hoffenheim,14.6,37,18,14,17,6,12,34,35.3,22,25,8,17,40,77,27,1
2304,Mbwana Samatta,Aston Villa,10.5,6,4,0,3,3,1,8,12.5,7,7,0,7,1,7,6,0
2305,Mama Samba Balde,Dijon,18.6,24,13,9,8,7,7,30,23.3,23,17,0,17,7,31,24,0
2306,Junior Sambia,Montpellier,6.5,8,6,4,2,2,3,13,23.1,10,4,0,4,8,16,6,0
2307,Frederic Sammaritano,Dijon,5.8,9,7,4,4,1,4,11,36.4,7,6,1,5,2,11,3,1
2308,Fede San Emeterio,Valladolid,19.5,26,13,18,6,2,7,29,24.1,22,20,8,12,28,54,13,1
2309,Mikel San Jose,Athletic Club,4.0,9,4,2,4,3,2,10,20.0,8,3,1,2,9,18,12,0
2310,Antonio Sanabria,Genoa,15.4,14,11,2,7,5,3,14,21.4,11,13,1,12,5,19,12,1
2311,Oihan Sancet,Athletic Club,8.2,11,7,5,4,2,4,11,36.4,7,6,0,6,2,13,2,0
2312,Renato Sanches,Lille,16.5,28,15,9,15,4,8,33,24.2,25,19,1,18,15,43,10,1
2314,Renato Sanches,Bayern Munich,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2315,Alexis Sanchez,Inter,10.3,9,7,1,4,4,5,13,38.5,8,7,0,7,3,12,1,0
2316,Carlos Sanchez,West Ham,1.3,1,0,0,1,0,1,1,100.0,0,1,0,1,2,3,1,0
2317,Davinson Sanchez,Tottenham,27.0,44,27,32,12,0,22,44,50.0,22,40,28,12,34,78,128,5
2318,German Sanchez,Granada,25.5,16,10,12,4,0,6,16,37.5,10,29,23,6,33,49,115,2
2319,Javi Sanchez,Valladolid,5.5,5,4,3,2,0,1,3,33.3,2,4,2,2,4,9,24,0
2320,Manu Sanchez,Atlético Madrid,3.6,13,7,2,7,4,8,15,53.3,7,3,0,3,7,20,1,0
2321,Victor Sanchez,Espanyol,18.8,66,36,36,23,7,30,71,42.3,41,31,8,23,27,93,23,1
2322,Jadon Sancho,Dortmund,25.4,14,11,6,6,2,8,24,33.3,16,8,0,8,14,28,6,0
2323,Alex Sandro,Juventus,26.5,44,26,23,14,7,12,33,36.4,21,26,6,20,47,91,46,3
2324,Leroy Sane,Manchester City,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2325,Salif Sane,Schalke 04,12.5,16,9,12,4,0,11,19,57.9,8,19,7,12,21,37,50,0
2326,Luca Sangalli,Real Sociedad,4.1,1,0,0,1,0,1,8,12.5,7,3,0,3,1,2,0,0
2327,Ibrahim Sangare,Toulouse,24.2,84,54,37,42,5,33,74,44.6,41,28,10,18,39,123,49,4
2328,Oier Sanjurjo,Osasuna,25.8,65,34,21,34,10,28,64,43.8,36,33,8,25,35,100,39,1
2329,Yaya Sanogo,Toulouse,10.1,6,3,2,3,1,1,2,50.0,1,4,1,3,7,13,14,0
2330,Morgan Sanson,Marseille,24.1,60,28,20,29,11,13,52,25.0,39,39,5,34,23,83,9,0
2331,Nicola Sansone,Bologna,25.2,34,20,12,18,4,15,59,25.4,44,21,0,21,11,45,9,0
2332,Baptiste Santamaria,Angers,27.8,91,53,39,43,9,35,79,44.3,44,27,5,22,43,134,36,0
2333,Federico Santander,Bologna,8.6,13,8,3,0,10,1,4,25.0,3,3,0,3,7,20,12,0
2334,Davide Santon,Roma,6.9,11,6,6,5,0,6,17,35.3,11,2,1,1,11,22,13,0
2335,Samir Santos,Udinese,17.2,35,27,24,8,3,12,23,52.2,11,16,6,10,33,68,64,1
2336,Riccardo Saponara,Genoa,1.9,4,3,2,2,0,0,2,0.0,2,2,1,1,0,4,2,0
2337,Riccardo Saponara,Lecce,10.5,12,8,4,8,0,6,13,46.2,7,2,0,2,5,17,7,0
2338,Ivan Saponjic,Atlético Madrid,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2340,Pablo Sarabia,Paris S-G,12.9,12,7,3,6,3,4,25,16.0,21,19,1,18,10,22,5,0
2341,Marcelo Saracchi,RB Leipzig,2.0,8,6,2,5,1,5,6,83.3,1,3,1,2,1,9,5,0
2342,Josh Sargent,Werder Bremen,15.7,11,6,5,4,2,2,12,16.7,10,17,1,16,14,25,21,0
2343,Bouna Sarr,Marseille,24.0,60,37,30,19,11,30,53,56.6,23,17,1,16,32,92,38,0
2344,Ismaila Sarr,Watford,22.5,11,10,5,2,4,5,23,21.7,18,9,1,8,18,29,10,0
2345,Malang Sarr,Nice,16.2,19,11,13,6,0,9,22,40.9,13,10,4,6,38,57,31,4
2346,Sidy Sarr,Nîmes,12.9,35,18,15,16,4,11,34,32.4,23,13,3,10,15,50,18,0
2347,Joan Sastre Vanrell,Mallorca,15.1,30,17,26,3,1,17,39,43.6,22,8,2,6,23,53,27,1
2348,Teji Savanier,Montpellier,16.9,52,39,16,30,6,25,77,32.5,52,10,0,10,35,87,21,1
2349,Stefan Savic,Atlético Madrid,22.0,22,17,11,10,1,11,18,61.1,7,16,9,7,24,46,91,1
2350,Fabian Schar,Newcastle Utd,18.6,39,21,25,14,0,19,40,47.5,21,35,18,17,47,86,74,2
2351,Louis Schaub,Köln,6.9,15,12,2,9,4,5,14,35.7,9,10,1,9,3,18,2,0
2352,Ezequiel Schelotto,Brighton,4.0,4,3,1,2,1,2,8,25.0,6,3,0,3,7,11,14,0
2353,Patrik Schick,RB Leipzig,14.4,7,3,1,3,3,2,9,22.2,7,8,2,6,2,9,17,0
2354,Julian Schieber,Augsburg,0.5,1,1,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
2355,Kingsley Schindler,Köln,9.4,8,5,3,5,0,4,12,33.3,8,6,1,5,6,14,17,0
2356,Xaver Schlager,Wolfsburg,19.1,47,29,13,30,4,14,44,31.8,30,16,2,14,17,64,12,0
2357,Keven Schlotterbeck,Union Berlin,21.5,52,27,36,15,1,17,29,58.6,12,40,21,19,40,92,113,1
2358,Nico Schlotterbeck,Freiburg,4.1,6,3,4,2,0,2,5,40.0,3,7,5,2,3,9,20,1
2359,Jeffrey Schlupp,Crystal Palace,11.5,18,9,10,7,1,6,16,37.5,10,11,3,8,13,31,15,0
2360,Kasper Schmeichel,Leicester City,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,4,2
2361,Marcel Schmelzer,Dortmund,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0
2362,Jonathan Schmid,Freiburg,31.5,42,27,19,19,4,19,37,51.4,18,23,8,15,35,77,84,0
2363,Manuel Schmiedebach,Union Berlin,2.0,4,1,0,3,1,1,7,14.3,6,1,1,0,3,7,3,0
2364,Benno Schmitz,Köln,12.9,28,17,13,11,4,16,36,44.4,20,11,1,10,16,44,27,0
2366,Morgan Schneiderlin,Everton,11.1,31,22,13,16,2,8,24,33.3,16,13,3,10,21,52,20,1
2367,Lasse Schone,Genoa,27.0,42,26,16,22,4,15,48,31.3,33,22,6,16,37,79,25,2
2368,Sebastian Schonlau,Paderborn 07,23.0,64,43,50,14,0,41,66,62.1,25,36,15,21,40,104,138,1
2369,Alessandro Schopf,Schalke 04,15.9,29,16,11,10,8,12,33,36.4,21,17,1,16,26,55,8,0
2370,Jerdy Schouten,Bologna,12.0,26,16,13,11,2,10,26,38.5,16,19,7,12,26,52,22,0
2371,Markus Schubert,Schalke 04,8.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,4
2372,Nico Schulz,Dortmund,6.6,11,7,3,6,2,8,13,61.5,5,14,4,10,9,20,9,0
2373,Alexander Schwolow,Freiburg,23.2,0,0,0,0,0,0,0,0.0,0,2,0,2,1,1,8,3
2374,Matteo Scozzarella,Parma,10.2,23,15,8,13,2,14,29,48.3,15,19,14,5,27,50,28,0
2375,Aleksandar Sedlar,Mallorca,9.0,13,6,10,2,1,7,11,63.6,4,17,11,6,16,29,31,0
2376,Davie Selke,Hertha BSC,10.7,6,3,2,2,2,4,7,57.1,3,7,1,6,1,7,11,0
2377,Davie Selke,Werder Bremen,5.1,2,0,1,1,0,0,2,0.0,2,1,0,1,0,2,2,0
2378,Matz Sels,Strasbourg,27.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0
2379,Ken Sema,Udinese,27.3,59,41,43,15,1,36,68,52.9,32,26,6,20,17,76,41,1
2380,Nelson Semedo,Barcelona,23.3,51,30,27,18,6,21,36,58.3,15,18,3,15,22,73,30,0
2381,Alessandro Semprini,Brescia,7.0,10,4,7,3,0,7,9,77.8,2,10,3,7,9,19,16,0
2382,Josep Sene,Mallorca,1.7,2,1,2,0,0,2,5,40.0,3,2,1,1,0,2,2,0
2383,Stefano Sensi,Inter,8.0,18,10,10,7,1,6,22,27.3,16,15,1,14,9,27,4,0
2384,Luigi Sepe,Parma,34.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,6,2
2385,Suat Serdar,Schalke 04,17.8,56,37,16,33,7,18,61,29.5,43,39,7,32,24,80,7,0
2386,Ryan Sessegnon,Tottenham,3.8,6,4,2,4,0,3,6,50.0,3,0,0,0,3,9,12,0
2387,Salva Sevilla,Mallorca,28.5,27,21,11,16,0,9,30,30.0,21,17,5,12,29,56,17,1
2388,Yevhen Shakhov,Lecce,12.1,28,16,12,13,3,8,27,29.6,19,11,3,8,14,42,9,1
2389,Xherdan Shaqiri,Liverpool,2.1,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
2390,Billy Sharp,Sheffield Utd,11.7,6,5,2,1,3,1,6,16.7,5,2,0,2,1,7,2,0
2392,Luke Shaw,Manchester Utd,19.3,34,18,19,11,4,19,33,57.6,14,26,6,20,24,58,56,1
2393,Khiry Shelton,Paderborn 07,0.4,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0
2394,Jonjo Shelvey,Newcastle Utd,23.5,29,19,17,12,0,11,42,26.2,31,14,5,9,23,52,38,0
2395,Gen Shoji,Toulouse,0.5,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
2396,Djibril Sidibe,Everton,20.3,83,44,48,25,10,43,72,59.7,29,19,3,16,40,123,41,0
2397,Kalidou Sidibe,Toulouse,1.0,3,3,0,3,0,2,5,40.0,3,0,0,0,1,4,0,0
2398,Sidnei,Betis,13.1,23,19,17,6,0,9,14,64.3,5,15,12,3,21,44,57,0
2399,Kaj Sierhuis,Reims,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2400,Gylfi Sigurdsson,Everton,28.4,50,26,15,24,11,19,70,27.1,51,30,4,26,37,87,17,1
2401,Luca Siligardi,Parma,3.7,6,2,3,2,1,4,8,50.0,4,3,0,3,3,9,5,0
2402,Adrien Silva,Monaco,13.6,37,22,14,19,4,10,37,27.0,27,19,6,13,12,49,14,2
2403,Andre Silva,Milan,0.7,2,1,0,0,2,0,1,0.0,1,0,0,0,0,2,0,0
2404,Andre Silva,Eint Frankfurt,17.5,7,2,0,5,2,2,14,14.3,12,9,0,9,8,15,4,0
2405,Bernardo Silva,Manchester City,22.6,36,18,8,21,7,13,44,29.5,31,25,1,24,24,60,13,0
2406,David Silva,Manchester City,20.3,26,14,3,15,8,10,28,35.7,18,18,3,15,13,39,5,0
2407,Gabriel Silva,Saint-Étienne,2.6,4,1,1,2,1,2,3,66.7,1,2,0,2,4,8,8,0
2408,Jonathan Silva,Leganés,30.9,60,34,32,22,6,27,52,51.9,25,12,4,8,34,94,46,0
2409,Matheus Pereira da Silva,Dijon,5.2,10,6,1,6,3,4,10,40.0,6,11,0,11,6,16,5,0
2410,Rui Silva,Granada,35.0,2,1,2,0,0,2,2,100.0,0,0,0,0,2,4,22,3
2411,Thiago Silva,Paris S-G,17.5,28,16,15,13,0,13,16,81.3,3,18,15,3,26,54,54,0
2412,Marco Silvestri,Hellas Verona,35.0,1,0,1,0,0,1,2,50.0,1,0,0,0,4,5,11,1
2413,Mohamed Simakan,Strasbourg,16.7,54,32,35,16,3,22,34,64.7,12,14,3,11,31,85,25,0
2414,Giovanni Simeone,Cagliari,32.5,24,13,9,10,5,5,32,15.6,27,24,7,17,11,35,16,1
2415,Moses Simon,Nantes,24.2,15,7,5,4,6,6,21,28.6,15,6,0,6,8,23,6,0
2416,Unai Simon,Athletic Club,33.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,10,1
2418,Jack Simpson,Bournemouth,2.7,5,2,4,1,0,2,8,25.0,6,1,0,1,2,7,12,1
2419,Sarpreet Singh,Bayern Munich,0.8,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
2420,Wilfried Singo,Torino,1.5,1,0,0,1,0,0,0,0.0,0,0,0,0,1,2,2,0
